,database_name,table_name,original_column_name,column_name,column_description,data_format,value_description,type,gold_prompt_chars,gold_prompt_words,gold_prompt_tokens,pred_prompt_chars,pred_prompt_words,pred_prompt_tokens
359,card_games,foreign_data,id,,unique id number identifying this row of data,integer,,P,12325.5,4631.25,17573,12043.75,4490.25,17342
360,card_games,foreign_data,flavorText,flavor Text,The foreign flavor text of the card.,text,,,12230.25,4614.75,17205,11946.75,4473.75,16973
361,card_games,foreign_data,language,,The foreign language of card.,text,,,11905.75,4445.25,17253,11626.5,4306.5,17025
362,card_games,foreign_data,multiverseid,,The foreign multiverse identifier of the card.,integer,,,12227.0,4538.25,17195,11942.5,4398.0,16962
363,card_games,foreign_data,name,,The foreign name of the card.,text,,,12040.75,4681.5,17666,11762.5,4542.0,17437
364,card_games,foreign_data,text,,The foreign text ruling of the card.,text,,,12129.75,4583.25,17608,11849.75,4443.0,17378
365,card_games,foreign_data,type,,The foreign type of the card. Includes any supertypes and subtypes.,text,,,12365.25,4708.5,17380,12077.5,4565.25,17142
366,card_games,foreign_data,uuid,,,text,,F,12198.5,4537.5,17219,11926.75,4401.75,16995
367,card_games,rulings,id,,unique id identifying this ruling,integer,,P,10011.25,4089.0,12467,9732.5,3950.25,12239
368,card_games,rulings,date,,date ,date,,,9840.5,3998.25,12265,9568.25,3861.75,12041
369,card_games,rulings,text,,description about this ruling,text,,,10019.25,4080.75,12449,9741.0,3942.75,12222
370,card_games,rulings,uuid,,,text,,F,9879.75,4027.5,12356,9608.0,3891.75,12132
371,card_games,set_translations,id,,unique id identifying this set,integer,,P,4663.25,1794.75,5904,4385.25,1656.0,5676
372,card_games,set_translations,language,,language of this card,text,,,4601.5,1761.0,5804,4324.25,1623.0,5577
373,card_games,set_translations,setCode,set code,the set code for this set,text,,F,4683.25,1796.25,5926,4404.0,1656.0,5695
374,card_games,set_translations,translation,,translation of this card,text,,,4675.5,1789.5,5904,4396.75,1651.5,5677
375,european_football_2,Player,id,,the unique id for players,integer,,P,5818.5,2207.25,8799,5541.75,2068.5,8571
376,european_football_2,Player,player_api_id,player api id,the id of the player api,integer,,,5837.0,2210.25,8825,5555.25,2069.25,8592
377,european_football_2,Player,player_name,player name,player name,text,,,5823.75,2205.75,8800,5546.25,2068.5,8573
378,european_football_2,Player,player_fifa_api_id,player federation international football association api id,the id of the player fifa api,integer,,,5832.75,2213.25,8812,5537.0,2068.5,8572
379,european_football_2,Player,birthday,,the player's birthday,text,"e.g. 1992-02-29 00:00:00 
commonsense reasoning: 
Player A is older than player B means that A's birthday is earlier than B's",,5825.0,2208.75,8815,5547.75,2071.5,8589
380,european_football_2,Player,height,,the player's height,integer,,,5828.25,2207.25,8816,5552.0,2070.0,8590
381,european_football_2,Player,weight,,the player's weight,integer,,,5818.0,2205.0,8798,5541.75,2067.75,8572
382,european_football_2,Match,id,,the unique id for matches,integer,,P,21445.75,11991.75,41993,21169.0,11853.0,41765
383,european_football_2,Match,country_id,country id,country id,integer,,F,35257.75,11216.25,60481,34981.0,11079.0,60254
384,european_football_2,Match,league_id,league id,league id,integer,,F,35256.5,11216.25,60481,34980.5,11079.0,60254
385,european_football_2,Match,season,,the season of the match,text,,,19594.75,10947.75,38463,19317.5,10809.0,38235
386,european_football_2,Match,stage,,the stage of the match,integer,,,21452.25,11991.75,41999,21175.5,11853.0,41771
387,european_football_2,Match,date,,the date of the match,text,e.g. 2008-08-17 00:00:00,,28252.25,11997.0,51058,27976.0,11858.25,50830
388,european_football_2,Match,match_api_id,match api id,the id of the match api,integer,,,20956.75,11994.0,42500,20675.75,11853.0,42267
389,european_football_2,Match,home_team_api_id,home team api id,the id of the home team api,integer,,F,30175.5,12007.5,54037,29891.5,11865.0,53801
390,european_football_2,Match,away_team_api_id,away team api id,the id of the away team api,integer,,F,29356.25,12000.0,52799,29072.25,11857.5,52563
391,european_football_2,Match,home_team_goal,home team goal,the goal of the home team,integer,,,32979.75,11211.75,57376,32697.25,11070.75,57143
392,european_football_2,Match,away_team_goal,away team goal,the goal of the away team,integer,,,37015.5,11125.5,62376,36733.0,10984.5,62143
393,european_football_2,Match,home_player_X1,,,,,,19917.75,10601.25,38320,19643.5,10465.5,38093
394,european_football_2,Match,home_player_X2,,,,,,27460.5,11120.25,49344,27186.25,10984.5,49117
395,european_football_2,Match,home_player_X3,,,,,,28079.25,11037.75,50066,27805.0,10902.0,49839
396,european_football_2,Match,home_player_X4,,,,,,19583.0,10944.75,38535,19308.75,10809.0,38308
397,european_football_2,Match,home_player_X5,,,,,,19810.5,11118.75,39176,19536.25,10983.0,38949
398,european_football_2,Match,home_player_X6,,,,,,24277.75,11122.5,45392,24003.5,10986.75,45165
399,european_football_2,Match,home_player_X7,,,,,,20408.0,11128.5,39992,20133.75,10992.75,39765
400,european_football_2,Match,home_player_X8,,,,,,28613.5,11119.5,50900,28339.25,10983.75,50673
401,european_football_2,Match,home_player_X9,,,,,,19810.25,11118.75,39164,19536.0,10983.0,38937
402,european_football_2,Match,home_player_X10,,,,,,19811.5,11118.75,39157,19537.0,10983.0,38930
403,european_football_2,Match,home_player_X11,,,,,,20231.5,10862.25,39287,19957.0,10726.5,39060
404,european_football_2,Match,away_player_X1,,,,,,19895.75,10601.25,38321,19621.5,10465.5,38094
405,european_football_2,Match,away_player_X2,,,,,,27993.0,11033.25,49883,27718.75,10897.5,49656
406,european_football_2,Match,away_player_X3,,,,,,34009.25,11040.75,58193,33735.0,10905.0,57966
407,european_football_2,Match,away_player_X4,,,,,,32826.0,11037.0,56636,32551.75,10901.25,56409
408,european_football_2,Match,away_player_X5,,,,,,27417.75,11121.0,49311,27143.5,10985.25,49084
409,european_football_2,Match,away_player_X6,,,,,,20297.0,11123.25,39849,20022.75,10987.5,39622
410,european_football_2,Match,away_player_X7,,,,,,26585.25,11118.75,48204,26311.0,10983.0,47977
411,european_football_2,Match,away_player_X8,,,,,,19821.5,11118.75,39151,19547.25,10983.0,38924
412,european_football_2,Match,away_player_X9,,,,,,19811.5,11118.75,39162,19537.25,10983.0,38935
413,european_football_2,Match,away_player_X10,,,,,,33262.0,11125.5,57900,32987.5,10989.75,57673
414,european_football_2,Match,away_player_X11,,,,,,19472.5,10857.75,38147,19198.0,10722.0,37920
415,european_football_2,Match,home_player_Y1,,,,,,19917.75,10601.25,38320,19643.5,10465.5,38093
416,european_football_2,Match,home_player_Y2,,,,,,19030.75,10509.75,36909,18756.5,10374.0,36682
417,european_football_2,Match,home_player_Y3,,,,,,19359.25,10514.25,37416,19085.0,10378.5,37189
418,european_football_2,Match,home_player_Y4,,,,,,19567.75,10514.25,37713,19293.5,10378.5,37486
419,european_football_2,Match,home_player_Y5,,,,,,27609.75,10776.75,48910,27335.5,10641.0,48683
420,european_football_2,Match,home_player_Y6,,,,,,19472.5,10857.75,38201,19198.25,10722.0,37974
421,european_football_2,Match,home_player_Y7,,,,,,35455.5,10869.0,60093,35181.25,10733.25,59866
422,european_football_2,Match,home_player_Y8,,,,,,41494.25,10952.25,68660,41220.0,10816.5,68433
423,european_football_2,Match,home_player_Y9,,,,,,19478.5,10857.75,38209,19204.25,10722.0,37982
424,european_football_2,Match,home_player_Y10,,,,,,19597.25,10944.75,38474,19322.75,10809.0,38247
425,european_football_2,Match,home_player_Y11,,,,,,20010.25,10688.25,38644,19735.75,10552.5,38417
426,european_football_2,Match,away_player_Y1,,,,,,19772.5,10514.25,37996,19498.25,10378.5,37769
427,european_football_2,Match,away_player_Y2,,,,,,18885.5,10422.75,36585,18611.25,10287.0,36358
428,european_football_2,Match,away_player_Y3,,,,,,19008.75,10509.75,36910,18734.5,10374.0,36683
429,european_football_2,Match,away_player_Y4,,,,,,19693.0,10601.25,38027,19418.75,10465.5,37800
430,european_football_2,Match,away_player_Y5,,,,,,26959.0,10773.0,48024,26684.75,10637.25,47797
431,european_football_2,Match,away_player_Y6,,,,,,33328.25,10947.75,57205,33054.0,10812.0,56978
432,european_football_2,Match,away_player_Y7,,,,,,35987.5,10954.5,60877,35713.25,10818.75,60650
433,european_football_2,Match,away_player_Y8,,,,,,33896.5,10953.0,58451,33622.25,10817.25,58224
434,european_football_2,Match,away_player_Y9,,,,,,19880.75,10949.25,38932,19606.5,10813.5,38705
435,european_football_2,Match,away_player_Y10,,,,,,19471.25,10857.75,38185,19196.75,10722.0,37958
436,european_football_2,Match,away_player_Y11,,,,,,20030.75,10688.25,38606,19756.25,10552.5,38379
437,european_football_2,Match,home_player_1,,,,,F,28848.0,12008.25,53252,28574.0,11872.5,53025
438,european_football_2,Match,home_player_2,,,,,F,30196.5,11997.75,54964,29922.5,11862.0,54737
439,european_football_2,Match,home_player_3,,,,,F,39647.5,12015.0,68237,39373.5,11879.25,68010
440,european_football_2,Match,home_player_4,,,,,F,37416.0,12018.75,65305,37142.0,11883.0,65078
441,european_football_2,Match,home_player_5,,,,,F,51918.5,12012.75,84450,51644.5,11877.0,84223
442,european_football_2,Match,home_player_6,,,,,F,57391.75,12027.75,92472,57117.75,11892.0,92245
443,european_football_2,Match,home_player_7,,,,,F,43137.75,12008.25,72735,42863.75,11872.5,72508
444,european_football_2,Match,home_player_8,,,,,F,68590.75,12009.0,108398,68316.75,11873.25,108171
445,european_football_2,Match,home_player_9,,,,,F,49402.75,12014.25,81701,49128.75,11878.5,81474
446,european_football_2,Match,home_player_10,,,,,F,41351.75,12022.5,70451,41077.5,11886.75,70224
447,european_football_2,Match,home_player_11,,,,,F,48762.75,12014.25,80988,48488.5,11878.5,80761
448,european_football_2,Match,away_player_1,,,,,F,30446.75,12003.75,55489,30172.75,11868.0,55262
449,european_football_2,Match,away_player_2,,,,,F,27386.75,11997.75,50925,27112.75,11862.0,50698
450,european_football_2,Match,away_player_3,,,,,F,37186.0,12021.75,64841,36912.0,11886.0,64614
451,european_football_2,Match,away_player_4,,,,,F,37069.75,12009.75,64626,36795.75,11874.0,64399
452,european_football_2,Match,away_player_5,,,,,F,28831.25,11997.75,52967,28557.25,11862.0,52740
453,european_football_2,Match,away_player_6,,,,,F,51007.5,12021.0,83758,50733.5,11885.25,83531
454,european_football_2,Match,away_player_7,,,,,F,57049.5,12008.25,92159,56775.5,11872.5,91932
455,european_football_2,Match,away_player_8,,,,,F,63364.75,12018.75,100752,63090.75,11883.0,100525
456,european_football_2,Match,away_player_9,,,,,F,49609.0,12010.5,82066,49335.0,11874.75,81839
457,european_football_2,Match,away_player_10,,,,,F,54292.25,12032.25,88241,54018.0,11896.5,88014
458,european_football_2,Match,away_player_11,,,,,F,49997.5,12019.5,82711,49723.25,11883.75,82484
459,european_football_2,Match,goal,,the goal of the match,text,,,176489.5,13171.5,257743,176213.25,13032.75,257515
460,european_football_2,Match,shoton,shot on,the shot on goal of the match,text,"commonsense reasoning: 
A shot on goal is a shot that enters the goal or would have entered the goal if it had not been blocked by the goalkeeper or another defensive player.
",,158029.25,13077.0,229325,157749.5,12936.0,229093
461,european_football_2,Match,shotoff,shot off,"the shot off goal of the match, which is the opposite of shot on",text,,,143842.5,13154.25,214213,143553.5,13008.0,213972
462,european_football_2,Match,foulcommit,foul commit,the fouls occurred in the match,text,,,165459.75,13105.5,239791,165177.5,12965.25,239559
463,european_football_2,Match,card,,the cards given in the match,text,,,92383.0,13098.75,143885,92105.0,12959.25,143656
464,european_football_2,Match,cross,,Balls sent into the opposition team's area from a wide position in the match,text,,,144117.75,13081.5,214911,143827.5,12936.0,214674
465,european_football_2,Match,corner,,Ball goes out of play for a corner kick in the match,text,,,149225.25,13117.5,219724,148940.75,12973.5,219489
466,european_football_2,Match,possession,,The duration from a player taking over the ball in the match,text,,,165219.75,13116.0,241947,164932.25,12972.0,241712
467,european_football_2,Match,B365H,,,,,,60352.5,12018.75,95800,60080.5,11883.0,95574
468,european_football_2,Match,B365D,,,,,,75376.5,12066.75,118386,75104.5,11931.0,118160
469,european_football_2,Match,B365A,,,,,,92939.25,12017.25,139855,92667.25,11881.5,139629
470,european_football_2,Match,BWH,,,,,,60593.0,12028.5,96873,60321.5,11892.75,96648
471,european_football_2,Match,BWD,,,,,,34628.5,12054.75,61590,34357.0,11919.0,61365
472,european_football_2,Match,BWA,,,,,,113746.75,12032.25,169939,113475.25,11896.5,169714
473,european_football_2,Match,IWH,,,,,,85355.5,12011.25,130855,85084.0,11875.5,130630
474,european_football_2,Match,IWD,,,,,,55008.75,12038.25,90018,54737.25,11902.5,89793
475,european_football_2,Match,IWA,,,,,,95406.75,12028.5,145849,95135.25,11892.75,145624
476,european_football_2,Match,LBH,,,,,,71796.25,12004.5,111530,71524.75,11868.75,111305
477,european_football_2,Match,LBD,,,,,,56184.75,12056.25,91658,55913.25,11920.5,91433
478,european_football_2,Match,LBA,,,,,,104108.25,12030.75,156039,103836.75,11895.0,155814
479,european_football_2,Match,PSH,,,,,,105704.75,12051.0,158023,105433.25,11915.25,157798
480,european_football_2,Match,PSD,,,,,,88623.25,12059.25,133072,88351.75,11923.5,132848
481,european_football_2,Match,PSA,,,,,,106693.25,12066.0,157310,106421.75,11930.25,157086
482,european_football_2,Match,WHH,,,,,,47553.25,11995.5,78384,47281.75,11859.75,78159
483,european_football_2,Match,WHD,,,,,,78321.25,12057.75,121811,78049.75,11922.0,121586
484,european_football_2,Match,WHA,,,,,,107782.5,12032.25,160829,107511.0,11896.5,160604
485,european_football_2,Match,SJH,,,,,,46137.25,12008.25,77172,45865.75,11872.5,76947
486,european_football_2,Match,SJD,,,,,,70519.25,12064.5,111581,70247.75,11928.75,111356
487,european_football_2,Match,SJA,,,,,,72290.25,12025.5,113840,72018.75,11889.75,113615
488,european_football_2,Match,VCH,,,,,,99307.25,12033.0,149398,99035.75,11897.25,149173
489,european_football_2,Match,VCD,,,,,,45545.0,12036.0,76804,45273.5,11900.25,76579
490,european_football_2,Match,VCA,,,,,,110819.75,12038.25,165744,110548.25,11902.5,165519
491,european_football_2,Match,GBH,,,,,,68409.25,12003.75,108230,68137.75,11868.0,108005
492,european_football_2,Match,GBD,,,,,,64544.25,12060.75,103327,64272.75,11925.0,103102
493,european_football_2,Match,GBA,,,,,,85114.0,12021.0,131841,84842.5,11885.25,131616
494,european_football_2,Match,BSH,,,,,,45930.0,12004.5,76755,45658.5,11868.75,76530
495,european_football_2,Match,BSD,,,,,,57553.25,12070.5,93494,57281.75,11934.75,93270
496,european_football_2,Match,BSA,,,,,,79857.25,12012.75,124553,79585.75,11877.0,124328
497,european_football_2,League,id,,the unique id for leagues,integer,,P,4076.0,1464.75,5129,3799.25,1326.0,4901
498,european_football_2,League,country_id,country id,the unique id for countries,integer,,F,4084.25,1465.5,5133,3803.25,1326.0,4903
499,european_football_2,League,name,,league name,text,,,4074.0,1462.5,5126,3800.25,1326.0,4901
500,european_football_2,Country,id,,the unique id for countries,integer,,P,3974.5,1415.25,4987,3697.25,1276.5,4759
501,european_football_2,Country,name,,country name,text,,,3972.25,1413.0,4984,3698.25,1276.5,4759
502,european_football_2,Player_Attributes,id,,the unique id for players,integer,,P,8946.5,5312.25,16649,8669.75,5173.5,16421
503,european_football_2,Player_Attributes,player_fifa_api_id,player federation international football association api id,the id of the player fifa api,integer,,F,8973.25,5318.25,16670,8677.5,5173.5,16430
504,european_football_2,Player_Attributes,player_api_id,player api id,the id of the player api,integer,,F,8967.5,5314.5,16678,8685.75,5173.5,16445
505,european_football_2,Player_Attributes,date,,date,text,e.g. 2016-02-18 00:00:00,,8953.25,5309.25,16646,8681.25,5173.5,16422
506,european_football_2,Player_Attributes,overall_rating,,the overall rating of the player,integer,"commonsense reasoning: 
The rating is between 0-100 which is calculated by FIFA.
 Higher overall rating means the player has a stronger overall strength.",,8994.25,5313.0,16667,8712.75,5173.5,16437
507,european_football_2,Player_Attributes,potential,,potential of the player,integer,"commonsense reasoning: 
The potential score is between 0-100 which is calculated by FIFA.
 Higher potential score means that the player has more potential",,8990.0,5311.5,16662,8712.0,5173.5,16435
508,european_football_2,Player_Attributes,preferred_foot,preferred foot,the player's preferred foot when attacking,text,right/ left,,8308.0,4765.5,15026,8021.25,4625.25,14794
509,european_football_2,Player_Attributes,attacking_work_rate,attacking work rate,the player's attacking work rate,text,"commonsense reasoning: 
 high: implies that the player is going to be in all of your attack moves
 medium: implies that the player will select the attack actions he will join in
 low: remain in his position while the team attacks ",,8528.75,4959.0,15604,8242.0,4818.75,15372
510,european_football_2,Player_Attributes,defensive_work_rate,,the player's defensive work rate,text,"commonsense reasoning: 
 high: remain in his position and defense while the team attacks 
 medium: implies that the player will select the defensive actions he will join in
 low: implies that the player is going to be in all of your attack moves instead of defensing",,8970.5,5312.25,16668,8687.75,5173.5,16438
511,european_football_2,Player_Attributes,crossing,,the player's crossing score ,integer,"commonsense reasoning: 
Cross is a long pass into the opponent's goal towards the header of sixth-yard teammate.
 The crossing score is between 0-100 which measures the tendency/frequency of crosses in the box.
 Higher potential score means that the player performs better in crossing actions. ",,8984.5,5312.25,16665,8705.5,5173.5,16438
512,european_football_2,Player_Attributes,finishing,,the player's finishing rate,integer,0-100 which is calculated by FIFA,,8979.25,5311.5,16663,8700.25,5173.5,16436
513,european_football_2,Player_Attributes,heading_accuracy,heading accuracy,the player's heading accuracy,integer,0-100 which is calculated by FIFA,,8998.25,5312.25,16670,8713.75,5173.5,16441
514,european_football_2,Player_Attributes,short_passing,short passing,the player's short passing score,integer,0-100 which is calculated by FIFA,,8992.75,5313.0,16677,8709.0,5173.5,16446
515,european_football_2,Player_Attributes,volleys,,the player's volley score,integer,0-100 which is calculated by FIFA,,8965.0,5311.5,16668,8687.0,5173.5,16440
516,european_football_2,Player_Attributes,dribbling,,the player's dribbling score,integer,0-100 which is calculated by FIFA,,8984.5,5311.5,16674,8705.25,5173.5,16443
517,european_football_2,Player_Attributes,curve,,the player's curve score,integer,0-100 which is calculated by FIFA,,8968.5,5311.5,16666,8691.25,5173.5,16439
518,european_football_2,Player_Attributes,free_kick_accuracy,free kick accuracy,the player's free kick accuracy,integer,0-100 which is calculated by FIFA,,8995.0,5313.75,16676,8709.0,5173.5,16443
519,european_football_2,Player_Attributes,long_passing,long passing,the player's long passing score,integer,0-100 which is calculated by FIFA,,8987.75,5313.0,16675,8704.75,5173.5,16444
520,european_football_2,Player_Attributes,ball_control,ball control,the player's ball control score,integer,0-100 which is calculated by FIFA,,8993.75,5313.0,16671,8710.75,5173.5,16441
521,european_football_2,Player_Attributes,acceleration,,the player's acceleration score,integer,0-100 which is calculated by FIFA,,8989.25,5311.5,16666,8708.5,5173.5,16439
522,european_football_2,Player_Attributes,sprint_speed,sprint speed,"the player's sprint speed
",integer,0-100 which is calculated by FIFA,,8999.25,5313.0,16672,8717.5,5173.5,16442
523,european_football_2,Player_Attributes,agility,,the player's agility,integer,0-100 which is calculated by FIFA,,8972.0,5310.75,16662,8695.25,5173.5,16436
524,european_football_2,Player_Attributes,reactions,,the player's reactions score,integer,0-100 which is calculated by FIFA,,8994.0,5311.5,16669,8714.75,5173.5,16442
525,european_football_2,Player_Attributes,balance,,the player's balance score,integer,0-100 which is calculated by FIFA,,8976.75,5311.5,16665,8698.5,5173.5,16438
526,european_football_2,Player_Attributes,shot_power,shot power,the player's shot power,integer,0-100 which is calculated by FIFA,,8983.25,5312.25,16673,8703.25,5173.5,16444
527,european_football_2,Player_Attributes,jumping,,the player's jumping score,integer,0-100 which is calculated by FIFA,,8965.0,5311.5,16667,8686.75,5173.5,16440
528,european_football_2,Player_Attributes,stamina,,the player's stamina score,integer,0-100 which is calculated by FIFA,,8993.75,5311.5,16667,8715.5,5173.5,16440
529,european_football_2,Player_Attributes,strength,,the player's strength score,integer,0-100 which is calculated by FIFA,,8988.75,5311.5,16666,8710.0,5173.5,16439
530,european_football_2,Player_Attributes,long_shots,long shots,the player's long shots score,integer,0-100 which is calculated by FIFA,,8985.0,5313.0,16674,8703.5,5173.5,16443
531,european_football_2,Player_Attributes,aggression,,the player's aggression score,integer,0-100 which is calculated by FIFA,,8990.5,5311.5,16662,8710.75,5173.5,16435
532,european_football_2,Player_Attributes,interceptions,,the player's interceptions score,integer,0-100 which is calculated by FIFA,,8987.75,5311.5,16667,8706.5,5173.5,16440
533,european_football_2,Player_Attributes,positioning,,"the player's 
positioning score
",integer,0-100 which is calculated by FIFA,,8992.75,5312.25,16664,8712.0,5173.5,16434
534,european_football_2,Player_Attributes,vision,,"the player's vision score
",integer,0-100 which is calculated by FIFA,,8976.5,5312.25,16668,8698.5,5173.5,16440
535,european_football_2,Player_Attributes,penalties,,"the player's penalties score
",integer,0-100 which is calculated by FIFA,,8982.25,5312.25,16666,8702.75,5173.5,16438
536,european_football_2,Player_Attributes,marking,,the player's markingscore,integer,0-100 which is calculated by FIFA,,8974.75,5310.75,16664,8696.75,5173.5,16437
537,european_football_2,Player_Attributes,standing_tackle,standing tackle,the player's standing tackle score,integer,0-100 which is calculated by FIFA,,8990.0,5313.0,16673,8704.75,5173.5,16442
538,european_football_2,Player_Attributes,sliding_tackle,sliding tackle,the player's sliding tackle score,integer,0-100 which is calculated by FIFA,,8971.5,5313.0,16668,8687.0,5173.5,16437
539,european_football_2,Player_Attributes,gk_diving,goalkeep diving,the player's goalkeep diving score,integer,0-100 which is calculated by FIFA,,8987.0,5313.0,16665,8703.25,5173.5,16431
540,european_football_2,Player_Attributes,gk_handling,goalkeep handling,the player's goalkeep diving score,integer,0-100 which is calculated by FIFA,,8985.0,5313.0,16667,8700.25,5173.5,16433
541,european_football_2,Player_Attributes,gk_kicking,goalkeep kicking,the player's goalkeep kicking score,integer,0-100 which is calculated by FIFA,,8980.5,5313.0,16667,8696.0,5173.5,16433
542,european_football_2,Player_Attributes,gk_positioning,goalkeep positioning,the player's goalkeep positioning score,integer,0-100 which is calculated by FIFA,,8989.25,5313.0,16667,8701.75,5173.5,16433
543,european_football_2,Player_Attributes,gk_reflexes,goalkeep reflexes,the player's goalkeep reflexes score,integer,0-100 which is calculated by FIFA,,8988.5,5313.0,16673,8703.25,5173.5,16436
544,european_football_2,Team,id,,the unique id for teams,integer,,P,4909.25,1938.75,6680,4633.0,1800.0,6452
545,european_football_2,Team,team_api_id,team api id,the id of the team api,integer,,,4939.5,1941.0,6730,4659.25,1800.0,6497
546,european_football_2,Team,team_fifa_api_id,team federation international football association api id,the id of the team fifa api,integer,,,4940.25,1940.25,6692,4646.0,1795.5,6452
547,european_football_2,Team,team_long_name,team long name,the team's long name,text,,,4926.5,1938.0,6705,4645.25,1798.5,6474
548,european_football_2,Team,team_short_name,team short name,the team's short name,text,,,4920.5,1933.5,6690,4638.5,1794.0,6459
549,european_football_2,Team_Attributes,id,,the unique id for teams,integer,,P,8640.5,3790.5,12931,8364.25,3651.75,12703
550,european_football_2,Team_Attributes,team_fifa_api_id,team federation international football association api id,the id of the team fifa api,integer,,F,8648.0,3797.25,12931,8353.75,3652.5,12691
551,european_football_2,Team_Attributes,team_api_id,team api id,the id of the team api,integer,,F,8667.0,3789.0,12954,8386.75,3648.0,12721
552,european_football_2,Team_Attributes,date,,Date,text,e.g. 2010-02-22 00:00:00,,8114.75,3507.75,12015,7842.75,3372.0,11791
553,european_football_2,Team_Attributes,buildUpPlaySpeed,build Up Play Speed,the speed in which attacks are put together ,integer,the score which is between 1-00 to measure the team's attack speed,,8663.25,3798.0,12944,8374.25,3654.0,12707
554,european_football_2,Team_Attributes,buildUpPlaySpeedClass,build Up Play Speed Class,the speed class,text,"commonsense reasoning: 
 Slow: 1-33
 Balanced: 34-66
 Fast: 66-100",,8024.0,3454.5,11837,7739.5,3314.25,11603
555,european_football_2,Team_Attributes,buildUpPlayDribbling,build Up Play Dribbling,the tendency/ frequency of dribbling,integer,,,8656.75,3792.75,12948,8367.75,3651.75,12707
556,european_football_2,Team_Attributes,buildUpPlayDribblingClass,build Up Play Dribbling Class,the dribbling class,text,"commonsense reasoning: 
 Little: 1-33
 Normal: 34-66
 Lots: 66-100",,8028.5,3453.75,11848,7741.0,3313.5,11608
557,european_football_2,Team_Attributes,buildUpPlayPassing,build Up Play Passing,affects passing distance and support from teammates,integer,,,8659.5,3802.5,12941,8367.75,3660.0,12705
558,european_football_2,Team_Attributes,buildUpPlayPassingClass,build Up Play Passing Class,the passing class,text,"commonsense reasoning: 
 Short: 1-33
 Mixed: 34-66
 Long: 66-100",,8025.75,3456.0,11837,7739.75,3315.75,11603
559,european_football_2,Team_Attributes,buildUpPlayPositioningClass,build Up Play Positioning Class,A team's freedom of movement in the 1st two thirds of the pitch,text,Organised / Free Form,,8006.75,3444.0,11791,7707.25,3296.25,11543
560,european_football_2,Team_Attributes,chanceCreationPassing,chance Creation Passing,Amount of risk in pass decision and run support,integer,,,8663.0,3795.75,12944,8371.0,3652.5,12708
561,european_football_2,Team_Attributes,chanceCreationPassingClass,chance Creation Passing Class,the chance creation passing class,text,"commonsense reasoning: 
 Safe: 1-33
 Normal: 34-66
 Risky: 66-100",,8030.75,3454.5,11832,7739.5,3313.5,11598
562,european_football_2,Team_Attributes,chanceCreationCrossing,chance Creation Crossing,The tendency / frequency of crosses into the box,integer,,,8674.5,3795.75,12949,8381.75,3652.5,12712
563,european_football_2,Team_Attributes,chanceCreationCrossingClass,chance Creation Crossing Class,the chance creation crossing class,text,"commonsense reasoning: 
 Little: 1-33
 Normal: 34-66
 Lots: 66-100",,8033.0,3455.25,11836,7741.0,3314.25,11601
564,european_football_2,Team_Attributes,chanceCreationShooting,chance Creation Shooting,The tendency / frequency of shots taken,integer,,,8670.5,3792.75,12947,8380.0,3651.0,12712
565,european_football_2,Team_Attributes,chanceCreationShootingClass,chance Creation Shooting Class,the chance creation shooting class,text,"commonsense reasoning: 
 Little: 1-33
 Normal: 34-66
 Lots: 66-100",,8032.75,3455.25,11836,7740.75,3314.25,11601
566,european_football_2,Team_Attributes,chanceCreationPositioningClass,chance Creation Positioning Class,A teams freedom of movement in the final third of the pitch,text,Organised / Free Form,,8006.5,3441.0,11782,7706.75,3294.75,11539
567,european_football_2,Team_Attributes,defencePressure,defence Pressure,Affects how high up the pitch the team will start pressuring,integer,,,8667.75,3790.5,12949,8375.75,3646.5,12711
568,european_football_2,Team_Attributes,defencePressureClass,defence Pressure Class,the defence pressure class,text,"commonsense reasoning: 
 Deep: 1-33
 Medium: 34-66
 High: 66-100",,8027.25,3454.5,11831,7741.0,3315.0,11600
569,european_football_2,Team_Attributes,defenceAggression,defence Aggression,Affect the teams approach to tackling the ball possessor,integer,,,8677.0,3794.25,12954,8385.0,3651.75,12717
570,european_football_2,Team_Attributes,defenceAggressionClass,defence Aggression Class,the defence aggression class,text,"commonsense reasoning: 
 Contain: 1-33
 Press: 34-66
 Double: 66-100",,8027.75,3453.75,11834,7740.0,3314.25,11601
571,european_football_2,Team_Attributes,defenceTeamWidth,defence Team Width,Affects how much the team will shift to the ball side,integer,,,8670.0,3794.25,12948,8379.0,3649.5,12709
572,european_football_2,Team_Attributes,defenceTeamWidthClass,defence Team Width Class,the defence team width class,text,"commonsense reasoning: 
 Narrow: 1-33
 Normal: 34-66
 Wide: 66-100",,8027.25,3455.25,11834,7739.75,3314.25,11600
573,european_football_2,Team_Attributes,defenceDefenderLineClass,defence Defender Line Class,Affects the shape and strategy of the defence,text,Cover/ Offside Trap,,8000.0,3438.0,11779,7706.75,3294.75,11540
574,thrombosis_prediction,Examination,ID,,identification of the patient,integer,,F,3677.75,1946.25,6426,3400.0,1808.25,6199
575,thrombosis_prediction,Examination,Examination Date,,Examination Date,date ,,,3682.25,1946.25,6434,3404.25,1809.0,6208
576,thrombosis_prediction,Examination,aCL IgG,anti-Cardiolipin antibody (IgG) ,anti-Cardiolipin antibody (IgG) concentration,real,,,3685.25,1944.0,6434,3395.0,1803.0,6186
